,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
289,2009-10-28,7731.174414801159,-11762.283556350527,19346.992283737294,7731.174414801159,7731.174414801159,-3124.4626887103373,-3124.4626887103373,-3124.4626887103373,1190.3939740557805,1190.3939740557805,1190.3939740557805,-4314.8566627661185,-4314.8566627661185,-4314.8566627661185,0.0,0.0,0.0,4606.711726090822
290,2009-10-29,7786.673481549888,-8386.774964869264,21611.945238966047,7786.673481549888,7786.673481549888,-1275.4228322515046,-1275.4228322515046,-1275.4228322515046,3364.7249293565196,3364.7249293565196,3364.7249293565196,-4640.147761608024,-4640.147761608024,-4640.147761608024,0.0,0.0,0.0,6511.250649298383
291,2009-10-30,7842.1725482986185,-13687.527010032969,17695.420699949063,7842.1725482986185,7842.1725482986185,-5948.653126656484,-5948.653126656484,-5948.653126656484,-940.6156865515364,-940.6156865515364,-940.6156865515364,-5008.037440104948,-5008.037440104948,-5008.037440104948,0.0,0.0,0.0,1893.5194216421341
292,2009-10-31,7897.671615047347,-19855.878497088255,11457.890340136697,7897.671615047347,7897.671615047347,-11892.222946187023,-11892.222946187023,-11892.222946187023,-6478.464914934597,-6478.464914934597,-6478.464914934597,-5413.758031252427,-5413.758031252427,-5413.758031252427,0.0,0.0,0.0,-3994.551331139676
293,2009-11-01,7953.1706817960785,-13855.37433406299,16632.59795929143,7953.1706817960785,7953.1706817960785,-6525.919100746115,-6525.919100746115,-6525.919100746115,-674.6115186168191,-674.6115186168191,-674.6115186168191,-5851.307582129296,-5851.307582129296,-5851.307582129296,0.0,0.0,0.0,1427.2515810499635
294,2009-11-02,8008.669748544809,-11212.842540502896,18470.720102128143,8008.669748544809,8008.669748544809,-4092.7452703057415,-4092.7452703057415,-4092.7452703057415,2220.8449841621637,2220.8449841621637,2220.8449841621637,-6313.590254467905,-6313.590254467905,-6313.590254467905,0.0,0.0,0.0,3915.924478239068
295,2009-11-03,8064.168815293538,-12144.818062647697,17713.452006498297,8064.168815293538,8064.168815293538,-5474.859412951016,-5474.859412951016,-5474.859412951016,1317.728232521421,1317.728232521421,1317.728232521421,-6792.587645472437,-6792.587645472437,-6792.587645472437,0.0,0.0,0.0,2589.309402342522
296,2009-11-04,8119.667882042266,-13361.545544970917,15740.482116956875,8119.667882042266,8119.667882042266,-6089.1622823604,-6089.1622823604,-6089.1622823604,1190.393974059097,1190.393974059097,1190.393974059097,-7279.556256419499,-7279.556256419499,-7279.556256419499,0.0,0.0,0.0,2030.5055996818655
297,2009-11-05,8175.166948790997,-11793.754245850012,20584.22541356748,8175.166948790997,8175.166948790997,-4400.52068416733,-4400.52068416733,-4400.52068416733,3364.7249293547693,3364.7249293547693,3364.7249293547693,-7765.245613522098,-7765.245613522098,-7765.245613522098,0.0,0.0,0.0,3774.646264623667
298,2009-11-06,8230.666015539728,-15879.003960139911,14023.137543871517,8230.666015539728,8230.666015539728,-9180.746666686717,-9180.746666686717,-9180.746666686717,-940.6156865519099,-940.6156865519099,-940.6156865519099,-8240.130980134807,-8240.130980134807,-8240.130980134807,0.0,0.0,0.0,-950.0806511469891
299,2009-11-07,8286.165082288459,-22965.859515656368,8018.568178174302,8286.165082288459,8286.165082288459,-15173.119121951393,-15173.119121951393,-15173.119121951393,-6478.464914937643,-6478.464914937643,-6478.464914937643,-8694.65420701375,-8694.65420701375,-8694.65420701375,0.0,0.0,0.0,-6886.9540396629345
300,2009-11-08,8342.48004535146,-16849.538306846553,14022.38574466515,8342.48004535146,8342.48004535146,-9794.077577191567,-9794.077577191567,-9794.077577191567,-674.6115186257559,-674.6115186257559,-674.6115186257559,-9119.46605856581,-9119.46605856581,-9119.46605856581,0.0,0.0,0.0,-1451.597531840107
301,2009-11-09,8398.795008414463,-14272.104653052662,16562.30220813298,8398.795008414463,8398.795008414463,-7284.818348827424,-7284.818348827424,-7284.818348827424,2220.844984162871,2220.844984162871,2220.844984162871,-9505.663332990292,-9505.663332990292,-9505.663332990292,0.0,0.0,0.0,1113.9766595870387
302,2009-11-10,8455.109971477466,-15089.891056580842,15715.375151298042,8455.109971477466,8455.109971477466,-8527.286030233967,-8527.286030233967,-8527.286030233967,1317.7282325189417,1317.7282325189417,1317.7282325189417,-9845.014262752908,-9845.014262752908,-9845.014262752908,0.0,0.0,0.0,-72.17605875650042
303,2009-11-11,8511.42493454047,-16360.886532450002,14718.31668127458,8511.42493454047,8511.42493454047,-8939.772059249131,-8939.772059249131,-8939.772059249131,1190.3939740576352,1190.3939740576352,1190.3939740576352,-10130.166033306765,-10130.166033306765,-10130.166033306765,0.0,0.0,0.0,-428.3471247086618
304,2009-11-12,8567.739897603473,-14149.806886507018,15631.22036860631,8567.739897603473,8567.739897603473,-6990.103852347599,-6990.103852347599,-6990.103852347599,3364.7249293530194,3364.7249293530194,3364.7249293530194,-10354.828781700618,-10354.828781700618,-10354.828781700618,0.0,0.0,0.0,1577.6360452558738
305,2009-11-13,8624.054860666474,-17904.2647719673,11955.474158396546,8624.054860666474,8624.054860666474,-11454.54680356987,-11454.54680356987,-11454.54680356987,-940.6156865457091,-940.6156865457091,-940.6156865457091,-10513.931117024162,-10513.931117024162,-10513.931117024162,0.0,0.0,0.0,-2830.491942903396
306,2009-11-14,8680.369823729478,-24411.671362297573,8187.146516667021,8680.369823729478,8680.369823729478,-17082.207936406743,-17082.207936406743,-17082.207936406743,-6478.464914935736,-6478.464914935736,-6478.464914935736,-10603.743021471008,-10603.743021471008,-10603.743021471008,0.0,0.0,0.0,-8401.838112677266
307,2009-11-15,8736.68478679248,-18113.656514725586,12435.677036043866,8736.68478679248,8736.68478679248,-11296.574439037016,-11296.574439037016,-11296.574439037016,-674.6115186207089,-674.6115186207089,-674.6115186207089,-10621.962920416307,-10621.962920416307,-10621.962920416307,0.0,0.0,0.0,-2559.8896522445357
308,2009-11-16,8792.999749855484,-13508.196179132263,15850.669154403446,8792.999749855484,8792.999749855484,-8346.921741094939,-8346.921741094939,-8346.921741094939,2220.844984163576,2220.844984163576,2220.844984163576,-10567.766725258512,-10567.766725258512,-10567.766725258512,0.0,0.0,0.0,446.07800876054534
309,2009-11-17,8849.314712918487,-16087.507174990475,15361.934930944752,8849.314712918487,8849.314712918487,-9124.089492206784,-9124.089492206784,-9124.089492206784,1317.7282325164626,1317.7282325164626,1317.7282325164626,-10441.817724723249,-10441.817724723249,-10441.817724723249,0.0,0.0,0.0,-274.7747792882965
310,2009-11-18,8905.629675981489,-14984.520574336566,14122.178292767583,8905.629675981489,8905.629675981489,-9055.843323952748,-9055.843323952748,-9055.843323952748,1190.393974059592,1190.393974059592,1190.393974059592,-10246.237298012338,-10246.237298012338,-10246.237298012338,0.0,0.0,0.0,-150.21364797125898
311,2009-11-19,8961.944639044492,-13145.753152382184,17637.71413184765,8961.944639044492,8961.944639044492,-6619.812586085204,-6619.812586085204,-6619.812586085204,3364.72492935791,3364.72492935791,3364.72492935791,-9984.537515443113,-9984.537515443113,-9984.537515443113,0.0,0.0,0.0,2342.1320529592876
312,2009-11-20,9018.259602107495,-17412.224544119927,12854.787641415478,9018.259602107495,9018.259602107495,-10602.133434404825,-10602.133434404825,-10602.133434404825,-940.6156865314745,-940.6156865314745,-940.6156865314745,-9661.517747873348,-9661.517747873348,-9661.517747873348,0.0,0.0,0.0,-1583.8738322973295
313,2009-11-21,9074.574565170498,-22414.174118193507,7915.626622993106,9074.574565170498,9074.574565170498,-15761.593310575105,-15761.593310575105,-15761.593310575105,-6478.464914936185,-6478.464914936185,-6478.464914936185,-9283.128395638916,-9283.128395638916,-9283.128395638916,0.0,0.0,0.0,-6687.018745404606
314,2009-11-22,9130.8895282335,-16702.65922897635,15379.033545597149,9130.8895282335,9130.8895282335,-9530.917261656967,-9530.917261656967,-9530.917261656967,-674.6115186158925,-674.6115186158925,-674.6115186158925,-8856.305743041072,-8856.305743041072,-8856.305743041072,0.0,0.0,0.0,-400.027733423467
315,2009-11-23,9187.204491296503,-12709.86143102915,17798.50383955333,9187.204491296503,9187.204491296503,-6167.937736620252,-6167.937736620252,-6167.937736620252,2220.8449841642823,2220.8449841642823,2220.8449841642823,-8388.782720784535,-8388.782720784535,-8388.782720784535,0.0,0.0,0.0,3019.2667546762514
316,2009-11-24,9243.519454359506,-12741.376421384684,18936.890408133244,9243.519454359506,9243.519454359506,-6571.15276226352,-6571.15276226352,-6571.15276226352,1317.7282325184724,1317.7282325184724,1317.7282325184724,-7888.880994781993,-7888.880994781993,-7888.880994781993,0.0,0.0,0.0,2672.366692095986
317,2009-11-25,9299.83441742251,-12697.774590332936,18087.04074535812,9299.83441742251,9299.83441742251,-6174.896304108839,-6174.896304108839,-6174.896304108839,1190.3939740581309,1190.3939740581309,1190.3939740581309,-7365.290278166971,-7365.290278166971,-7365.290278166971,0.0,0.0,0.0,3124.9381133136703
318,2009-11-26,9356.149380485513,-10076.14439912709,20127.452354939247,9356.149380485513,9356.149380485513,-3462.116142241257,-3462.116142241257,-3462.116142241257,3364.72492935616,3364.72492935616,3364.72492935616,-6826.841071597417,-6826.841071597417,-6826.841071597417,0.0,0.0,0.0,5894.033238244256
319,2009-11-27,9412.464343548514,-13315.124525363872,17045.057669771322,9412.464343548514,9412.464343548514,-7222.892853751895,-7222.892853751895,-7222.892853751895,-940.6156865398822,-940.6156865398822,-940.6156865398822,-6282.277167212015,-6282.277167212015,-6282.277167212015,0.0,0.0,0.0,2189.571489796619
320,2009-11-28,9468.779306611514,-17851.398286657193,13053.60728544359,9468.779306611514,9468.779306611514,-12218.499116455681,-12218.499116455681,-12218.499116455681,-6478.464914936636,-6478.464914936636,-6478.464914936636,-5740.034201519047,-5740.034201519047,-5740.034201519047,0.0,0.0,0.0,-2749.7198098441677
321,2009-11-29,9526.633435595186,-11505.98723282926,18742.407097904466,9526.633435595186,9526.633435595186,-5882.641833198191,-5882.641833198191,-5882.641833198191,-674.6115186243679,-674.6115186243679,-674.6115186243679,-5208.030314573823,-5208.030314573823,-5208.030314573823,0.0,0.0,0.0,3643.9916023969945
322,2009-11-30,9584.487564578862,-8976.639988632569,21454.918873152175,9584.487564578862,9584.487564578862,-2472.629590651122,-2472.629590651122,-2472.629590651122,2220.8449841623187,2220.8449841623187,2220.8449841623187,-4693.47457481344,-4693.47457481344,-4693.47457481344,0.0,0.0,0.0,7111.857973927739
323,2009-12-01,9642.341693562534,-8422.973059585349,21859.581316185213,9642.341693562534,9642.341693562534,-2884.9700409419333,-2884.9700409419333,-2884.9700409419333,1317.7282325197225,1317.7282325197225,1317.7282325197225,-4202.698273461657,-4202.698273461657,-4202.698273461657,0.0,0.0,0.0,6757.371652620601
324,2009-12-02,9700.19582254621,-7833.184270808197,22117.509322398917,9700.19582254621,9700.19582254621,-2550.619522377613,-2550.619522377613,-2550.619522377613,1190.3939740614474,1190.3939740614474,1190.3939740614474,-3741.0134964390604,-3741.0134964390604,-3741.0134964390604,0.0,0.0,0.0,7149.576300168596
325,2009-12-03,9758.049951529882,-4669.07508962636,24420.86846778019,9758.049951529882,9758.049951529882,52.122363186481394,52.122363186481394,52.122363186481394,3364.7249293592904,3364.7249293592904,3364.7249293592904,-3312.602566172809,-3312.602566172809,-3312.602566172809,0.0,0.0,0.0,9810.172314716363
326,2009-12-04,9815.904080513557,-9512.116478145295,19734.69943039576,9815.904080513557,9815.904080513557,-3861.05672137901,-3861.05672137901,-3861.05672137901,-940.615686529664,-940.615686529664,-940.615686529664,-2920.441034849345,-2920.441034849345,-2920.441034849345,0.0,0.0,0.0,5954.847359134547
327,2009-12-05,9873.75820949723,-14005.180946659879,15983.002653679905,9873.75820949723,9873.75820949723,-9044.720846210883,-9044.720846210883,-9044.720846210883,-6478.464914937324,-6478.464914937324,-6478.464914937324,-2566.2559312735593,-2566.2559312735593,-2566.2559312735593,0.0,0.0,0.0,829.0373632863466
328,2009-12-06,9931.612338480902,-7615.608596509908,22196.432454821555,9931.612338480902,9931.612338480902,-2925.131462878167,-2925.131462878167,-2925.131462878167,-674.6115186195522,-674.6115186195522,-674.6115186195522,-2250.5199442586145,-2250.5199442586145,-2250.5199442586145,0.0,0.0,0.0,7006.480875602734
329,2009-12-07,9989.466467464576,-5295.211748519734,25161.926591252,9989.466467464576,9989.466467464576,248.36378831799126,248.36378831799126,248.36378831799126,2220.8449841642396,2220.8449841642396,2220.8449841642396,-1972.481195846248,-1972.481195846248,-1972.481195846248,0.0,0.0,0.0,10237.830255782566
330,2009-12-08,10047.320596448248,-4873.857554011584,25058.836165843888,10047.320596448248,10047.320596448248,-412.49901491979614,-412.49901491979614,-412.49901491979614,1317.7282325209721,1317.7282325209721,1317.7282325209721,-1730.2272474407687,-1730.2272474407687,-1730.2272474407687,0.0,0.0,0.0,9634.821581528451
331,2009-12-09,10105.17472543192,-5186.287001733692,25658.383599726218,10105.17472543192,10105.17472543192,-330.38704584815196,-330.38704584815196,-330.38704584815196,1190.3939740647638,1190.3939740647638,1190.3939740647638,-1520.7810199129162,-1520.7810199129162,-1520.7810199129162,0.0,0.0,0.0,9774.787679583767
332,2009-12-10,10163.028854415592,-4569.602727207637,28907.68475461109,10163.028854415592,10163.028854415592,2024.49950707462,2024.49950707462,2024.49950707462,3364.7249293544187,3364.7249293544187,3364.7249293544187,-1340.2254222797987,-1340.2254222797987,-1340.2254222797987,0.0,0.0,0.0,12187.528361490211
333,2009-12-11,10220.882983399268,-7273.564452104438,22862.31429708985,10220.882983399268,10220.882983399268,-2124.4683841403944,-2124.4683841403944,-2124.4683841403944,-940.6156865340546,-940.6156865340546,-940.6156865340546,-1183.85269760634,-1183.85269760634,-1183.85269760634,0.0,0.0,0.0,8096.414599258873
334,2009-12-12,10278.73711238294,-12328.331809821695,18054.67276023688,10278.73711238294,10278.73711238294,-7524.798746056754,-7524.798746056754,-7524.798746056754,-6478.464914935417,-6478.464914935417,-6478.464914935417,-1046.3338311213374,-1046.3338311213374,-1046.3338311213374,0.0,0.0,0.0,2753.938366326186
335,2009-12-13,10336.591241366612,-6313.5341863198355,24219.84628406001,10336.591241366612,10336.591241366612,-1596.5143610458963,-1596.5143610458963,-1596.5143610458963,-674.611518614505,-674.611518614505,-674.611518614505,-921.9028424313909,-921.9028424313909,-921.9028424313909,0.0,0.0,0.0,8740.076880320716
336,2009-12-14,10394.445370350284,-3993.714585010444,26588.34924089994,10394.445370350284,10394.445370350284,1416.2945691783318,1416.2945691783318,1416.2945691783318,2220.844984163004,2220.844984163004,2220.844984163004,-804.5504149846721,-804.5504149846721,-804.5504149846721,0.0,0.0,0.0,11810.739939528616
337,2009-12-15,10452.299499333956,-3828.9700071276857,26499.606241363694,10452.299499333956,10452.299499333956,629.5071214174452,629.5071214174452,629.5071214174452,1317.7282325229826,1317.7282325229826,1317.7282325229826,-688.2211111055375,-688.2211111055375,-688.2211111055375,0.0,0.0,0.0,11081.806620751402
338,2009-12-16,10510.153628317636,-3802.811056012048,26237.90959077096,10510.153628317636,10510.153628317636,623.3855896598681,623.3855896598681,623.3855896598681,1190.3939740619433,1190.3939740619433,1190.3939740619433,-567.0083844020747,-567.0083844020747,-567.0083844020747,0.0,0.0,0.0,11133.539217977504
339,2009-12-17,10568.007757301308,-1746.9343714653949,28541.424512126116,10568.007757301308,10568.007757301308,2929.3831964802125,2929.3831964802125,2929.3831964802125,3364.7249293544287,3364.7249293544287,3364.7249293544287,-435.3417328742162,-435.3417328742162,-435.3417328742162,0.0,0.0,0.0,13497.39095378152
340,2009-12-18,10625.86188628498,-5271.817040199687,24163.989505549027,10625.86188628498,10625.86188628498,-1228.776316893342,-1228.776316893342,-1228.776316893342,-940.6156865384453,-940.6156865384453,-940.6156865384453,-288.1606303548966,-288.1606303548966,-288.1606303548966,0.0,0.0,0.0,9397.085569391638
341,2009-12-19,10683.716015268652,-11270.17644150283,18609.20691076856,10683.716015268652,10683.716015268652,-6599.535235941503,-6599.535235941503,-6599.535235941503,-6478.464914933509,-6478.464914933509,-6478.464914933509,-121.07032100799415,-121.07032100799415,-121.07032100799415,0.0,0.0,0.0,4084.180779327149
342,2009-12-20,10741.570144252324,-6135.690338797248,25707.13668487091,10741.570144252324,10741.570144252324,-605.0866658605122,-605.0866658605122,-605.0866658605122,-674.6115186094588,-674.6115186094588,-674.6115186094588,69.52485274894629,69.52485274894629,69.52485274894629,0.0,0.0,0.0,10136.483478391812
343,2009-12-21,10800.390559841439,-1820.893592231581,28894.3291990101,10800.390559841439,10800.390559841439,2507.1591968051753,2507.1591968051753,2507.1591968051753,2220.8449841649244,2220.8449841649244,2220.8449841649244,286.31421264025096,286.31421264025096,286.31421264025096,0.0,0.0,0.0,13307.549756646615
344,2009-12-22,10859.210975430557,-3353.652483197505,27183.81877337526,10859.210975430557,10859.210975430557,1848.7306489510245,1848.7306489510245,1848.7306489510245,1317.7282325205038,1317.7282325205038,1317.7282325205038,531.0024164305212,531.0024164305212,531.0024164305212,0.0,0.0,0.0,12707.941624381581
